Dato og tid;Tid siden start (sek);Trykk - barometer (bar);Trykk - absolutt trykk maaler (bar);Temperatur (gr Celsius)
06.11.2021 20:02;20380;;100,378;15,69
06.11.2021 20:02;20390;;100,402;15,68
06.11.2021 20:03;20400;100,98;100,41;15,69
06.11.2021 20:03;20410;;100,456;15,63
06.11.2021 20:03;20420;;100,432;15,67
06.11.2021 20:03;20430;;100,384;15,68
06.11.2021 20:03;20440;;100,424;15,81
06.11.2021 20:03;20450;;100,408;15,81
06.11.2021 20:04;20460;100,99;100,415;15,78
06.11.2021 20:04;20470;;100,437;15,76
06.11.2021 20:04;20480;;100,443;15,71
06.11.2021 20:04;20490;;100,391;15,73
06.11.2021 20:04;20500;;100,417;15,63
06.11.2021 20:04;20510;;100,408;15,62
06.11.2021 20:05;20520;100,99;100,41;15,63
06.11.2021 20:05;20530;;100,413;15,6
06.11.2021 20:05;20540;;100,421;15,59
06.11.2021 20:05;20550;;100,445;15,62
06.11.2021 20:05;20560;;100,415;15,7
06.11.2021 20:05;20570;;100,389;15,66
06.11.2021 20:06;20580;100,99;100,421;15,65
06.11.2021 20:06;20590;;100,426;15,66
06.11.2021 20:06;20600;;100,426;15,57
06.11.2021 20:06;20610;;100,43;15,48
06.11.2021 20:06;20620;;100,428;15,44
06.11.2021 20:06;20630;;100,415;15,5
06.11.2021 20:07;20640;100,99;100,417;15,61
06.11.2021 20:07;20650;;100,456;15,61
06.11.2021 20:07;20660;;100,393;15,57
06.11.2021 20:07;20670;;100,441;15,5
06.11.2021 20:07;20680;;100,426;15,49
06.11.2021 20:07;20690;;100,404;15,43
06.11.2021 20:08;20700;100,99;100,432;15,42
06.11.2021 20:08;20710;;100,421;15,43
06.11.2021 20:08;20720;;100,43;15,38
06.11.2021 20:08;20730;;100,415;15,39
06.11.2021 20:08;20740;;100,417;15,38
06.11.2021 20:08;20750;;100,413;15,3
06.11.2021 20:09;20760;100,99;100,432;15,29
06.11.2021 20:09;20770;;100,415;15,28
06.11.2021 20:09;20780;;100,41;15,21
06.11.2021 20:09;20790;;100,41;15,27
06.11.2021 20:09;20800;;100,424;15,34
06.11.2021 20:09;20810;;100,408;15,41
06.11.2021 20:10;20820;101;100,441;15,4
06.11.2021 20:10;20830;;100,456;15,31
06.11.2021 20:10;20840;;100,434;15,29
06.11.2021 20:10;20850;;100,437;15,31
06.11.2021 20:10;20860;;100,43;15,33
06.11.2021 20:10;20870;;100,443;15,32
06.11.2021 20:11;20880;101;100,428;15,32
06.11.2021 20:11;20890;;100,434;15,31
06.11.2021 20:11;20900;;100,419;15,38
06.11.2021 20:11;20910;;100,439;15,34
06.11.2021 20:11;20920;;100,413;15,37
06.11.2021 20:11;20930;;100,432;15,44
06.11.2021 20:12;20940;101;100,404;15,47
06.11.2021 20:12;20950;;100,399;15,41
06.11.2021 20:12;20960;;100,43;15,36
06.11.2021 20:12;20970;;100,428;15,36
06.11.2021 20:12;20980;;100,439;15,31
06.11.2021 20:12;20990;;100,467;15,26
06.11.2021 20:13;21000;101;100,421;15,21
06.11.2021 20:13;21010;;100,432;15,21
06.11.2021 20:13;21020;;100,406;15,25
06.11.2021 20:13;21030;;100,439;15,29
06.11.2021 20:13;21040;;100,419;15,36
06.11.2021 20:13;21050;;100,434;15,37
06.11.2021 20:14;21060;101;100,41;15,42
06.11.2021 20:14;21070;;100,399;15,38
06.11.2021 20:14;21080;;100,413;15,37
06.11.2021 20:14;21090;;100,415;15,37
06.11.2021 20:14;21100;;100,395;15,38
06.11.2021 20:14;21110;;100,428;15,37
06.11.2021 20:15;21120;101;100,424;15,33
06.11.2021 20:15;21130;;100,437;15,35
06.11.2021 20:15;21140;;100,437;15,4
06.11.2021 20:15;21150;;100,437;15,37
06.11.2021 20:15;21160;;100,428;15,25
06.11.2021 20:15;21170;;100,415;15,22
06.11.2021 20:16;21180;101,01;100,426;15,23
06.11.2021 20:16;21190;;100,386;15,29
06.11.2021 20:16;21200;;100,393;15,22
06.11.2021 20:16;21210;;100,43;15,3
06.11.2021 20:16;21220;;100,452;15,28
06.11.2021 20:16;21230;;100,443;15,31
06.11.2021 20:17;21240;101,01;100,474;15,32
06.11.2021 20:17;21250;;100,428;15,38
06.11.2021 20:17;21260;;100,456;15,44
06.11.2021 20:17;21270;;100,43;15,39
06.11.2021 20:17;21280;;100,439;15,38
06.11.2021 20:17;21290;;100,461;15,29
06.11.2021 20:18;21300;101;100,421;15,24
06.11.2021 20:18;21310;;100,463;15,21
06.11.2021 20:18;21320;;100,419;15,29
06.11.2021 20:18;21330;;100,426;15,31
06.11.2021 20:18;21340;;100,437;15,32
06.11.2021 20:18;21350;;100,404;15,31
06.11.2021 20:19;21360;101,01;100,443;15,27
06.11.2021 20:19;21370;;100,467;15,3
06.11.2021 20:19;21380;;100,472;15,25
06.11.2021 20:19;21390;;100,443;15,22
06.11.2021 20:19;21400;;100,408;15,21
06.11.2021 20:19;21410;;100,404;15,22
06.11.2021 20:20;21420;101;100,456;15,21
06.11.2021 20:20;21430;;100,424;15,24
06.11.2021 20:20;21440;;100,432;15,32
06.11.2021 20:20;21450;;100,45;15,35
06.11.2021 20:20;21460;;100,417;15,35
06.11.2021 20:20;21470;;100,419;15,34
06.11.2021 20:21;21480;101;100,461;15,36
06.11.2021 20:21;21490;;100,386;15,29
06.11.2021 20:21;21500;;100,428;15,31
06.11.2021 20:21;21510;;100,428;15,35
06.11.2021 20:21;21520;;100,434;15,39
06.11.2021 20:21;21530;;100,402;15,37
06.11.2021 20:22;21540;101;100,415;15,33
06.11.2021 20:22;21550;;100,434;15,23
06.11.2021 20:22;21560;;100,402;15,2
06.11.2021 20:22;21570;;100,476;15,14
06.11.2021 20:22;21580;;100,395;15,2
06.11.2021 20:22;21590;;100,45;15,21
06.11.2021 20:23;21600;101;100,437;15,21
06.11.2021 20:23;21610;;100,426;15,25
06.11.2021 20:23;21620;;100,421;15,26
06.11.2021 20:23;21630;;100,419;15,2
06.11.2021 20:23;21640;;100,419;15,24
06.11.2021 20:23;21650;;100,41;15,21
06.11.2021 20:24;21660;101;100,424;15,19
06.11.2021 20:24;21670;;100,43;15,2
06.11.2021 20:24;21680;;100,43;15,17
06.11.2021 20:24;21690;;100,426;15,14
06.11.2021 20:24;21700;;100,432;15,19
06.11.2021 20:24;21710;;100,439;15,2
06.11.2021 20:25;21720;101,01;100,448;15,17
06.11.2021 20:25;21730;;100,437;15,18
06.11.2021 20:25;21740;;100,428;15,13
06.11.2021 20:25;21750;;100,421;15,08
06.11.2021 20:25;21760;;100,402;15,08
06.11.2021 20:25;21770;;100,421;15,07
06.11.2021 20:26;21780;101,01;100,454;15,16
06.11.2021 20:26;21790;;100,426;15,23
06.11.2021 20:26;21800;;100,419;15,21
06.11.2021 20:26;21810;;100,421;15,2
06.11.2021 20:26;21820;;100,437;15,22
06.11.2021 20:26;21830;;100,441;15,26
06.11.2021 20:27;21840;101,01;100,41;15,24
06.11.2021 20:27;21850;;100,434;15,19
06.11.2021 20:27;21860;;100,406;15,2
06.11.2021 20:27;21870;;100,463;15,26
06.11.2021 20:27;21880;;100,445;15,31
06.11.2021 20:27;21890;;100,38;15,27
06.11.2021 20:28;21900;101,01;100,452;15,24
06.11.2021 20:28;21910;;100,426;15,32
06.11.2021 20:28;21920;;100,428;15,26
06.11.2021 20:28;21930;;100,419;15,26
06.11.2021 20:28;21940;;100,43;15,26
06.11.2021 20:28;21950;;100,424;15,29
06.11.2021 20:29;21960;101,01;100,41;15,28
06.11.2021 20:29;21970;;100,441;15,31
06.11.2021 20:29;21980;;100,443;15,31
06.11.2021 20:29;21990;;100,417;15,24
06.11.2021 20:29;22000;;100,432;15,18
06.11.2021 20:29;22010;;100,434;15,17
06.11.2021 20:30;22020;101,01;100,415;15,15
06.11.2021 20:30;22030;;100,424;15,09
06.11.2021 20:30;22040;;100,402;15,1
06.11.2021 20:30;22050;;100,445;15,1
06.11.2021 20:30;22060;;100,413;15,09
06.11.2021 20:30;22070;;100,432;15,06
06.11.2021 20:31;22080;101,01;100,426;15,11
06.11.2021 20:31;22090;;100,421;15,18
06.11.2021 20:31;22100;;100,45;15,27
06.11.2021 20:31;22110;;100,428;15,29
06.11.2021 20:31;22120;;100,428;15,31
06.11.2021 20:31;22130;;100,415;15,39
06.11.2021 20:32;22140;101,01;100,424;15,43
06.11.2021 20:32;22150;;100,421;15,44
06.11.2021 20:32;22160;;100,421;15,4
06.11.2021 20:32;22170;;100,426;15,35
06.11.2021 20:32;22180;;100,428;15,35
06.11.2021 20:32;22190;;100,424;15,37
06.11.2021 20:33;22200;101,01;100,419;15,38
06.11.2021 20:33;22210;;100,434;15,42
06.11.2021 20:33;22220;;100,417;15,42
06.11.2021 20:33;22230;;100,408;15,38
06.11.2021 20:33;22240;;100,432;15,31
06.11.2021 20:33;22250;;100,439;15,31
06.11.2021 20:34;22260;101,01;100,452;15,32
06.11.2021 20:34;22270;;100,415;15,27
06.11.2021 20:34;22280;;100,399;15,29
06.11.2021 20:34;22290;;100,437;15,23
06.11.2021 20:34;22300;;100,395;15,27
06.11.2021 20:34;22310;;100,437;15,24
06.11.2021 20:35;22320;101,01;100,426;15,21
06.11.2021 20:35;22330;;100,413;15,19
06.11.2021 20:35;22340;;100,452;15,23
06.11.2021 20:35;22350;;100,432;15,3
06.11.2021 20:35;22360;;100,426;15,33
06.11.2021 20:35;22370;;100,434;15,37
06.11.2021 20:36;22380;101,01;100,441;15,41
06.11.2021 20:36;22390;;100,456;15,38
06.11.2021 20:36;22400;;100,408;15,37
06.11.2021 20:36;22410;;100,413;15,33
06.11.2021 20:36;22420;;100,424;15,3
06.11.2021 20:36;22430;;100,413;15,23
06.11.2021 20:37;22440;101,01;100,439;15,2
06.11.2021 20:37;22450;;100,452;15,17
06.11.2021 20:37;22460;;100,43;15,21
06.11.2021 20:37;22470;;100,417;15,26
06.11.2021 20:37;22480;;100,424;15,28
06.11.2021 20:37;22490;;100,448;15,29
06.11.2021 20:38;22500;101;100,424;15,31
06.11.2021 20:38;22510;;100,456;15,33
06.11.2021 20:38;22520;;100,43;15,34
06.11.2021 20:38;22530;;100,426;15,33
06.11.2021 20:38;22540;;100,432;15,3
06.11.2021 20:38;22550;;100,415;15,31
06.11.2021 20:39;22560;101,01;100,415;15,32
06.11.2021 20:39;22570;;100,421;15,31
06.11.2021 20:39;22580;;100,445;15,33
06.11.2021 20:39;22590;;100,441;15,37
06.11.2021 20:39;22600;;100,448;15,3
06.11.2021 20:39;22610;;100,437;15,26
06.11.2021 20:40;22620;101;100,417;15,24
06.11.2021 20:40;22630;;100,408;15,25
06.11.2021 20:40;22640;;100,404;15,21
06.11.2021 20:40;22650;;100,426;15,2
06.11.2021 20:40;22660;;100,45;15,24
06.11.2021 20:40;22670;;100,437;15,29
06.11.2021 20:41;22680;101,01;100,41;15,21
06.11.2021 20:41;22690;;100,419;15,24
06.11.2021 20:41;22700;;100,452;15,25
06.11.2021 20:41;22710;;100,419;15,21
06.11.2021 20:41;22720;;100,378;15,18
06.11.2021 20:41;22730;;100,41;15,15
06.11.2021 20:42;22740;101;100,415;15,19
06.11.2021 20:42;22750;;100,424;15,24
06.11.2021 20:42;22760;;100,45;15,25
06.11.2021 20:42;22770;;100,474;15,15
06.11.2021 20:42;22780;;100,419;15,19
06.11.2021 20:42;22790;;100,395;15,19
06.11.2021 20:43;22800;101;100,43;15,21
06.11.2021 20:43;22810;;100,415;15,23
06.11.2021 20:43;22820;;100,43;15,23
06.11.2021 20:43;22830;;100,448;15,2
06.11.2021 20:43;22840;;100,404;15,13
06.11.2021 20:43;22850;;100,399;15,13
06.11.2021 20:44;22860;101,01;100,424;15,11
06.11.2021 20:44;22870;;100,413;15,1
06.11.2021 20:44;22880;;100,428;15,1
06.11.2021 20:44;22890;;100,413;15,15
06.11.2021 20:44;22900;;100,448;15,16
06.11.2021 20:44;22910;;100,404;15,16
06.11.2021 20:45;22920;101,01;100,408;15,21
06.11.2021 20:45;22930;;100,441;15,25
06.11.2021 20:45;22940;;100,434;15,25
06.11.2021 20:45;22950;;100,434;15,17
06.11.2021 20:45;22960;;100,399;15,09
06.11.2021 20:45;22970;;100,402;15,11
06.11.2021 20:46;22980;101,01;100,45;15,15
06.11.2021 20:46;22990;;100,434;15,15
06.11.2021 20:46;23000;;100,439;15,1
06.11.2021 20:46;23010;;100,428;15,17
06.11.2021 20:46;23020;;100,421;15,25
06.11.2021 20:46;23030;;100,428;15,33
06.11.2021 20:47;23040;101,01;100,384;15,39
06.11.2021 20:47;23050;;100,428;15,32
06.11.2021 20:47;23060;;100,415;15,27
06.11.2021 20:47;23070;;100,432;15,23
06.11.2021 20:47;23080;;100,421;15,19
06.11.2021 20:47;23090;;100,424;15,2
06.11.2021 20:48;23100;101,01;100,382;15,23
06.11.2021 20:48;23110;;100,458;15,19
06.11.2021 20:48;23120;;100,428;15,21
06.11.2021 20:48;23130;;100,428;15,17
06.11.2021 20:48;23140;;100,439;15,13
06.11.2021 20:48;23150;;100,419;15,13
06.11.2021 20:49;23160;101;100,441;15,11
06.11.2021 20:49;23170;;100,437;15,02
06.11.2021 20:49;23180;;100,434;15,07
06.11.2021 20:49;23190;;100,43;15,02
06.11.2021 20:49;23200;;100,419;14,96
06.11.2021 20:49;23210;;100,419;14,97
06.11.2021 20:50;23220;101,01;100,426;15,05
06.11.2021 20:50;23230;;100,419;15,11
06.11.2021 20:50;23240;;100,458;15,06
06.11.2021 20:50;23250;;100,443;15,06
06.11.2021 20:50;23260;;100,432;15,07
06.11.2021 20:50;23270;;100,413;15,01
06.11.2021 20:51;23280;101,01;100,43;14,99
06.11.2021 20:51;23290;;100,402;15,05
06.11.2021 20:51;23300;;100,443;15,03
06.11.2021 20:51;23310;;100,439;15,01
06.11.2021 20:51;23320;;100,426;15,01
06.11.2021 20:51;23330;;100,421;14,91
06.11.2021 20:52;23340;101,01;100,386;14,97
06.11.2021 20:52;23350;;100,439;15,03
06.11.2021 20:52;23360;;100,432;15,09
06.11.2021 20:52;23370;;100,452;15,1
06.11.2021 20:52;23380;;100,441;15,11
06.11.2021 20:52;23390;;100,419;15
06.11.2021 20:53;23400;101,01;100,424;15,02
06.11.2021 20:53;23410;;100,421;15,05
06.11.2021 20:53;23420;;100,43;15,05
06.11.2021 20:53;23430;;100,448;15,13
06.11.2021 20:53;23440;;100,419;15,15
06.11.2021 20:53;23450;;100,402;15,08
06.11.2021 20:54;23460;101,01;100,426;15,1
06.11.2021 20:54;23470;;100,426;15,16
06.11.2021 20:54;23480;;100,443;15,12
06.11.2021 20:54;23490;;100,437;15,17
06.11.2021 20:54;23500;;100,417;15,25
06.11.2021 20:54;23510;;100,428;15,32
06.11.2021 20:55;23520;101,01;100,415;15,32
06.11.2021 20:55;23530;;100,395;15,22
06.11.2021 20:55;23540;;100,45;15,16
06.11.2021 20:55;23550;;100,443;15,12
06.11.2021 20:55;23560;;100,443;15,13
06.11.2021 20:55;23570;;100,41;15,13
06.11.2021 20:56;23580;101,01;100,426;15,08
06.11.2021 20:56;23590;;100,45;15,09
06.11.2021 20:56;23600;;100,45;15,14
06.11.2021 20:56;23610;;100,413;15,19
06.11.2021 20:56;23620;;100,432;15,16
06.11.2021 20:56;23630;;100,426;15,14
06.11.2021 20:57;23640;101,01;100,41;15,12
06.11.2021 20:57;23650;;100,458;15,13
06.11.2021 20:57;23660;;100,424;15,13
06.11.2021 20:57;23670;;100,432;15,09
06.11.2021 20:57;23680;;100,404;15,09
06.11.2021 20:57;23690;;100,467;15,05
06.11.2021 20:58;23700;101,01;100,421;15,06
06.11.2021 20:58;23710;;100,441;15
06.11.2021 20:58;23720;;100,406;14,96
06.11.2021 20:58;23730;;100,417;14,95
06.11.2021 20:58;23740;;100,452;14,93
06.11.2021 20:58;23750;;100,419;15
06.11.2021 20:59;23760;101,01;100,43;15,07
06.11.2021 20:59;23770;;100,408;15,08
06.11.2021 20:59;23780;;100,417;15,05
06.11.2021 20:59;23790;;100,417;14,94
06.11.2021 20:59;23800;;100,404;14,96
06.11.2021 20:59;23810;;100,456;15,03
06.11.2021 21:00;23820;101,01;100,43;15,07
06.11.2021 21:00;23830;;100,428;15,02
06.11.2021 21:00;23840;;100,406;15,01
06.11.2021 21:00;23850;;100,45;15,04
06.11.2021 21:00;23860;;100,419;15,02
06.11.2021 21:00;23870;;100,439;15,04
06.11.2021 21:01;23880;101,01;100,402;15,06
06.11.2021 21:01;23890;;100,399;15,06
06.11.2021 21:01;23900;;100,421;14,96
06.11.2021 21:01;23910;;100,424;14,91
06.11.2021 21:01;23920;;100,448;14,95
06.11.2021 21:01;23930;;100,452;14,98
06.11.2021 21:02;23940;101,01;100,432;14,87
06.11.2021 21:02;23950;;100,417;14,83
06.11.2021 21:02;23960;;100,417;14,92
06.11.2021 21:02;23970;;100,434;14,94
06.11.2021 21:02;23980;;100,452;14,89
06.11.2021 21:02;23990;;100,41;14,9
06.11.2021 21:03;24000;101,01;100,397;14,72
06.11.2021 21:03;24010;;100,413;14,69
06.11.2021 21:03;24020;;100,393;14,76
06.11.2021 21:03;24030;;100,419;14,76
06.11.2021 21:03;24040;;100,441;14,75
06.11.2021 21:03;24050;;100,413;14,74
06.11.2021 21:04;24060;101,01;100,428;14,74
06.11.2021 21:04;24070;;100,439;14,77
06.11.2021 21:04;24080;;100,439;14,82
06.11.2021 21:04;24090;;100,417;14,79
06.11.2021 21:04;24100;;100,441;14,84
06.11.2021 21:04;24110;;100,408;14,88
06.11.2021 21:05;24120;101,01;100,434;14,81
06.11.2021 21:05;24130;;100,415;14,75
06.11.2021 21:05;24140;;100,445;14,74
06.11.2021 21:05;24150;;100,43;14,75
06.11.2021 21:05;24160;;100,443;14,79
06.11.2021 21:05;24170;;100,441;14,76
06.11.2021 21:06;24180;101,02;100,43;14,71
06.11.2021 21:06;24190;;100,432;14,77
06.11.2021 21:06;24200;;100,426;14,8
06.11.2021 21:06;24210;;100,426;14,73
06.11.2021 21:06;24220;;100,426;14,57
06.11.2021 21:06;24230;;100,415;14,61
06.11.2021 21:07;24240;101,01;100,415;14,62
06.11.2021 21:07;24250;;100,413;14,63
06.11.2021 21:07;24260;;100,406;14,55
06.11.2021 21:07;24270;;100,45;14,63
06.11.2021 21:07;24280;;100,445;14,57
06.11.2021 21:07;24290;;100,432;14,6
06.11.2021 21:08;24300;101,01;100,445;14,63
06.11.2021 21:08;24310;;100,399;14,59
06.11.2021 21:08;24320;;100,426;14,58
06.11.2021 21:08;24330;;100,41;14,46
06.11.2021 21:08;24340;;100,458;14,57
06.11.2021 21:08;24350;;100,45;14,52
06.11.2021 21:09;24360;101,01;100,399;14,55
06.11.2021 21:09;24370;;100,421;14,56
06.11.2021 21:09;24380;;100,445;14,51
06.11.2021 21:09;24390;;100,437;14,5
06.11.2021 21:09;24400;;100,419;14,57
06.11.2021 21:09;24410;;100,421;14,59
06.11.2021 21:10;24420;101,02;100,454;14,57
06.11.2021 21:10;24430;;100,421;14,56
06.11.2021 21:10;24440;;100,445;14,54
06.11.2021 21:10;24450;;100,413;14,59
06.11.2021 21:10;24460;;100,432;14,57
06.11.2021 21:10;24470;;100,424;14,57
06.11.2021 21:11;24480;101,01;100,408;14,58
06.11.2021 21:11;24490;;100,432;14,57
06.11.2021 21:11;24500;;100,424;14,62
06.11.2021 21:11;24510;;100,413;14,72
06.11.2021 21:11;24520;;100,432;14,63
06.11.2021 21:11;24530;;100,439;14,56
06.11.2021 21:12;24540;101,01;100,45;14,57
06.11.2021 21:12;24550;;100,428;14,63
06.11.2021 21:12;24560;;100,43;14,62
06.11.2021 21:12;24570;;100,465;14,64
06.11.2021 21:12;24580;;100,426;14,73
06.11.2021 21:12;24590;;100,443;14,77
06.11.2021 21:13;24600;101,01;100,404;14,63
06.11.2021 21:13;24610;;100,417;14,61
06.11.2021 21:13;24620;;100,452;14,51
06.11.2021 21:13;24630;;100,421;14,53
06.11.2021 21:13;24640;;100,439;14,54
06.11.2021 21:13;24650;;100,463;14,58
06.11.2021 21:14;24660;101,02;100,421;14,59
06.11.2021 21:14;24670;;100,424;14,49
06.11.2021 21:14;24680;;100,439;14,5
06.11.2021 21:14;24690;;100,452;14,55
06.11.2021 21:14;24700;;100,45;14,55
06.11.2021 21:14;24710;;100,424;14,56
06.11.2021 21:15;24720;101,01;100,454;14,48
06.11.2021 21:15;24730;;100,45;14,43
06.11.2021 21:15;24740;;100,393;14,44
06.11.2021 21:15;24750;;100,424;14,34
06.11.2021 21:15;24760;;100,417;14,32
06.11.2021 21:15;24770;;100,419;14,33
06.11.2021 21:16;24780;101,01;100,41;14,37
06.11.2021 21:16;24790;;100,432;14,43
06.11.2021 21:16;24800;;100,426;14,48
06.11.2021 21:16;24810;;100,428;14,49
06.11.2021 21:16;24820;;100,434;14,47
06.11.2021 21:16;24830;;100,463;14,52
06.11.2021 21:17;24840;101,01;100,417;14,44
06.11.2021 21:17;24850;;100,441;14,4
06.11.2021 21:17;24860;;100,406;14,39
06.11.2021 21:17;24870;;100,415;14,46
06.11.2021 21:17;24880;;100,417;14,57
06.11.2021 21:17;24890;;100,421;14,41
06.11.2021 21:18;24900;101,02;100,445;14,44
06.11.2021 21:18;24910;;100,413;14,49
06.11.2021 21:18;24920;;100,419;14,64
06.11.2021 21:18;24930;;100,428;14,65
06.11.2021 21:18;24940;;100,454;14,5
06.11.2021 21:18;24950;;100,417;14,5
06.11.2021 21:19;24960;101,02;100,452;14,47
06.11.2021 21:19;24970;;100,424;14,46
06.11.2021 21:19;24980;;100,452;14,43
06.11.2021 21:19;24990;;100,454;14,5
06.11.2021 21:19;25000;;100,441;14,53
06.11.2021 21:19;25010;;100,443;14,52
06.11.2021 21:20;25020;101,01;100,456;14,43
06.11.2021 21:20;25030;;100,426;14,39
06.11.2021 21:20;25040;;100,43;14,39
06.11.2021 21:20;25050;;100,428;14,39
06.11.2021 21:20;25060;;100,454;14,43
06.11.2021 21:20;25070;;100,43;14,42
06.11.2021 21:21;25080;101,02;100,421;14,46
06.11.2021 21:21;25090;;100,419;14,45
06.11.2021 21:21;25100;;100,434;14,41
06.11.2021 21:21;25110;;100,43;14,38
06.11.2021 21:21;25120;;100,441;14,41
06.11.2021 21:21;25130;;100,415;14,4
06.11.2021 21:22;25140;101,01;100,467;14,43
06.11.2021 21:22;25150;;100,45;14,43
06.11.2021 21:22;25160;;100,434;14,43
06.11.2021 21:22;25170;;100,434;14,43
06.11.2021 21:22;25180;;100,415;14,29
06.11.2021 21:22;25190;;100,463;14,23
06.11.2021 21:23;25200;101,02;100,448;14,23
06.11.2021 21:23;25210;;100,439;14,33
06.11.2021 21:23;25220;;100,404;14,46
06.11.2021 21:23;25230;;100,421;14,39
06.11.2021 21:23;25240;;100,448;14,38
06.11.2021 21:23;25250;;100,41;14,36
06.11.2021 21:24;25260;101,02;100,419;14,37
06.11.2021 21:24;25270;;100,417;14,38
06.11.2021 21:24;25280;;100,426;14,38
06.11.2021 21:24;25290;;100,443;14,33
06.11.2021 21:24;25300;;100,393;14,44
06.11.2021 21:24;25310;;100,452;14,5
06.11.2021 21:25;25320;101,02;100,469;14,5
06.11.2021 21:25;25330;;100,426;14,45
06.11.2021 21:25;25340;;100,43;14,38
06.11.2021 21:25;25350;;100,437;14,42
06.11.2021 21:25;25360;;100,43;14,49
06.11.2021 21:25;25370;;100,434;14,59
06.11.2021 21:26;25380;101,02;100,41;14,57
06.11.2021 21:26;25390;;100,415;14,52
06.11.2021 21:26;25400;;100,45;14,45
06.11.2021 21:26;25410;;100,43;14,48
06.11.2021 21:26;25420;;100,413;14,44
06.11.2021 21:26;25430;;100,437;14,44
06.11.2021 21:27;25440;101,02;100,456;14,47
06.11.2021 21:27;25450;;100,443;14,48
06.11.2021 21:27;25460;;100,41;14,48
06.11.2021 21:27;25470;;100,448;14,52
06.11.2021 21:27;25480;;100,454;14,44
06.11.2021 21:27;25490;;100,461;14,43
06.11.2021 21:28;25500;101,02;100,434;14,48
06.11.2021 21:28;25510;;100,456;14,5
06.11.2021 21:28;25520;;100,443;14,52
06.11.2021 21:28;25530;;100,474;14,57
06.11.2021 21:28;25540;;100,443;14,63
06.11.2021 21:28;25550;;100,419;14,64
06.11.2021 21:29;25560;101,02;100,458;14,69
06.11.2021 21:29;25570;;100,445;14,68
06.11.2021 21:29;25580;;100,419;14,69
06.11.2021 21:29;25590;;100,452;14,66
06.11.2021 21:29;25600;;100,456;14,7
06.11.2021 21:29;25610;;100,483;14,57
06.11.2021 21:30;25620;101,02;100,424;14,58
06.11.2021 21:30;25630;;100,428;14,58
06.11.2021 21:30;25640;;100,43;14,6
06.11.2021 21:30;25650;;100,426;14,64
06.11.2021 21:30;25660;;100,454;14,63
06.11.2021 21:30;25670;;100,476;14,64
06.11.2021 21:31;25680;101,02;100,43;14,62
06.11.2021 21:31;25690;;100,443;14,6
06.11.2021 21:31;25700;;100,432;14,58
06.11.2021 21:31;25710;;100,448;14,47
06.11.2021 21:31;25720;;100,476;14,46
06.11.2021 21:31;25730;;100,445;14,48
06.11.2021 21:32;25740;101,02;100,487;14,37
06.11.2021 21:32;25750;;100,45;14,43
06.11.2021 21:32;25760;;100,441;14,53
